punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,8.79,8.79,e,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,3 fi- 1,Padova,2023-01-21,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,8.83,8.83,e,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,1 ba- 1,Padova,2023-01-08,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,8.83,8.83,e,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,2 fi- 1,Padova,2023-01-08,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,8.95,8.95,e,SCOPEL Simone,2006,AM,ANA ATL.FELTRE,3 fi- 1,Udine,2023-01-15,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.82,9.82,e,PETITTO Leonardo,2008,AM,ANA ATL.FELTRE,3 fi- 3,Padova,2024-01-14,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.84,9.84,e,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,2 fi- 3,Padova,2024-01-27,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.84,9.84,e,BELLUS Riccardo,2008,AM,ANA ATL.FELTRE,3 se- 3,Padova,2024-02-04,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.94,9.94,e,BELLUS Riccardo,2008,AM,ANA ATL.FELTRE,5 fi- 3,Padova,2024-01-14,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.0,10.00,e,PETITTO Leonardo,2008,AM,ANA ATL.FELTRE,5 se- 3,Padova,2024-02-04,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.03,10.03,e,PETITTO Leonardo,2008,AM,ANA ATL.FELTRE,7 ba- 2,Padova,2024-01-14,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.15,10.15,e,BELLUS Riccardo,2008,AM,ANA ATL.FELTRE,6 ba- 3,Padova,2024-01-14,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.28,10.28,e,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,7 fi- 3,Padova,2024-01-14,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.35,10.35,e,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,8 ba- 2,Padova,2024-01-14,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.48,10.48,e,SCOPEL Nicola,2008,AM,ANA ATL.FELTRE,6 ba- 3,Padova,2024-01-27,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
