prestazione,vento,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
5572.0,,GENTILI Lorenzo,1998,AM,CENTRO ATLETICA PIOMBINO,5 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/GENTILI-Lorenzo/fayRkpWka2g%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
5515.0,,FOLAJIN FONSECA Jim,1997,AM,A.S.D.SSV BRIXEN LEICHTATHL.,6 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/FOLAJIN-FONSECA-Jim/iaiRk5Sha2o%3D,https://www.fidal.it/societa/A-S-D-SSV-BRIXEN-LEICHTATHL-/BZ031
5511.0,,CAVALLO Alberto,1997,AM,S.S. TRIONFO LIGURE,2 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/CAVALLO-Alberto/dayRkpKfbmc%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
5507.0,,GENTILI Lorenzo,1998,AM,CENTRO ATLETICA PIOMBINO,1 su- 1,Livorno,2014-04-26,https://www.fidal.it/atleta/GENTILI-Lorenzo/fayRkpWka2g%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
5504.0,,TETTAMANZI Umberto,1997,AM,ATLETICA MONZA,3 su- 1,Busto Arsizio,2014-04-25,https://www.fidal.it/atleta/TETTAMANZI-Umberto/dq2RlJWkb2g%3D,https://www.fidal.it/societa/ATLETICA-MONZA/MI710
5502.0,,TETTAMANZI Umberto,1997,AM,ATLETICA MONZA,6 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/TETTAMANZI-Umberto/dq2RlJWkb2g%3D,https://www.fidal.it/societa/ATLETICA-MONZA/MI710
5482.0,,FORESI Andrea,1997,AM,ATLETICA LIVORNO,2 su- 1,Livorno,2014-04-26,https://www.fidal.it/atleta/FORESI-Andrea/faiSkpKia2k%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
5406.0,,COMEL Alessio,1997,AM,UNIONE SPORTIVA ALBATESE ASD,7 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/COMEL-Alessio/dquRkpmja2k%3D,https://www.fidal.it/societa/UNIONE-SPORTIVA-ALBATESE-ASD/CO546
5368.0,,FORESI Andrea,1997,AM,ATLETICA LIVORNO,8 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/FORESI-Andrea/faiSkpKia2k%3D,https://www.fidal.it/societa/ATLETICA-LIVORNO/LI036
5366.0,,COMEL Alessio,1997,AM,UNIONE SPORTIVA ALBATESE ASD,3 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/COMEL-Alessio/dquRkpmja2k%3D,https://www.fidal.it/societa/UNIONE-SPORTIVA-ALBATESE-ASD/CO546
5365.0,,CUCULO Jacopo,1997,AM,ATLETICA PIEMONTE ASD,1 su- 1,Fossano,2014-04-26,https://www.fidal.it/atleta/CUCULO-Jacopo/dK6RlpKhbWg%3D,https://www.fidal.it/societa/ATLETICA-PIEMONTE-ASD/TO226
5357.0,,ROBBIN Jean marie,1998,AM,ATLETICA SANDRO CALVESI,2 su- 1,Fossano,2014-04-26,https://www.fidal.it/atleta/ROBBIN-Jean-marie/dKqRkpKhcGM%3D,https://www.fidal.it/societa/ATLETICA-SANDRO-CALVESI/AO004
5350.0,,MANIACI Filippo,1997,AM,ATL LIBERTAS RUNNERS LIVORNO,3 su- 1,Livorno,2014-04-26,https://www.fidal.it/atleta/MANIACI-Filippo/faiSkpmjamU%3D,https://www.fidal.it/societa/ATL-LIBERTAS-RUNNERS-LIVORNO/LI035
5338.0,,FOLAJIN FONSECA Jim,1997,AM,A.S.D.SSV BRIXEN LEICHTATHL.,1 su- 1,Lana,2014-04-26,https://www.fidal.it/atleta/FOLAJIN-FONSECA-Jim/iaiRk5Sha2o%3D,https://www.fidal.it/societa/A-S-D-SSV-BRIXEN-LEICHTATHL-/BZ031
5330.0,,COMEL Alessio,1997,AM,UNIONE SPORTIVA ALBATESE ASD,4 su- 1,Busto Arsizio,2014-04-25,https://www.fidal.it/atleta/COMEL-Alessio/dquRkpmja2k%3D,https://www.fidal.it/societa/UNIONE-SPORTIVA-ALBATESE-ASD/CO546
5322.0,,BERNASCONI Riccardo,1997,AM,O.S.A. SARONNO LIB.,4 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/BERNASCONI-Riccardo/drKRkpSncWo%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
5294.0,,DI MURO Lorenzo,1997,AM,S.E.F. VIRTUS EMILSIDER BO,2 su- 1,Modena,2014-04-26,https://www.fidal.it/atleta/DI-MURO-Lorenzo/eqmRkpOjcGw%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
5282.0,,DI MURO Lorenzo,1997,AM,S.E.F. VIRTUS EMILSIDER BO,7 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/DI-MURO-Lorenzo/eqmRkpOjcGw%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
5248.0,,MANIACI Filippo,1997,AM,ATL LIBERTAS RUNNERS LIVORNO,9 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/MANIACI-Filippo/faiSkpmjamU%3D,https://www.fidal.it/societa/ATL-LIBERTAS-RUNNERS-LIVORNO/LI035
5230.0,,CAVALLO Alberto,1997,AM,S.S. TRIONFO LIGURE,10 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/CAVALLO-Alberto/dayRkpKfbmc%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
5229.0,,SILEONI Massimiliano,1997,AM,ATL. AVIS MACERATA,8 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/SILEONI-Massimiliano/e6uRkpKjbGs%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
5204.0,,CAVALLO Alberto,1997,AM,S.S. TRIONFO LIGURE,9 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/CAVALLO-Alberto/dayRkpKfbmc%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
5190.0,,BUCCIOLINI Gabriele,1997,AM,ATL. STUDENTESCA CA.RI.RI,2 su- 1,Roma,2014-04-26,https://www.fidal.it/atleta/BUCCIOLINI-Gabriele/f6iRmZSob2U%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
5185.0,,CUCULO Jacopo,1997,AM,ATLETICA PIEMONTE ASD,10 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/CUCULO-Jacopo/dK6RlpKhbWg%3D,https://www.fidal.it/societa/ATLETICA-PIEMONTE-ASD/TO226
5149.0,,PACI Adriano,1997,AM,SPORTRACE,11 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/PACI-Adriano/f6iRmZmiaWk%3D,https://www.fidal.it/societa/SPORTRACE/RM243
5127.0,,BERNASCONI Riccardo,1997,AM,O.S.A. SARONNO LIB.,11 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/BERNASCONI-Riccardo/drKRkpSncWo%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
5111.0,,BERNASCONI Riccardo,1997,AM,O.S.A. SARONNO LIB.,5 su- 1,Busto Arsizio,2014-04-25,https://www.fidal.it/atleta/BERNASCONI-Riccardo/drKRkpSncWo%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
5091.0,,SILEONI Massimiliano,1997,AM,ATL. AVIS MACERATA,2 su- 1,Osimo,2014-04-26,https://www.fidal.it/atleta/SILEONI-Massimiliano/e6uRkpKjbGs%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
5070.0,,MANOJLOVIC Loris,1998,AM,COLLECTION ATLETICA SAMBENEDET,3 su- 1,Osimo,2014-04-26,https://www.fidal.it/atleta/MANOJLOVIC-Loris/e6iRk5agcGk%3D,https://www.fidal.it/societa/COLLECTION-ATLETICA-SAMBENEDET/AP034
5059.0,,BERNASCONI Riccardo,1997,AM,O.S.A. SARONNO LIB.,1 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/BERNASCONI-Riccardo/drKRkpSncWo%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
5058.0,,D'AMBRA Mauro,1998,AM,ASD ARCA ATL.AVERSA A.AVERSANO,1 fi- 1,Marano Di Napoli,2014-05-18,https://www.fidal.it/atleta/D-AMBRA-Mauro/gKiRlpKgb2k%3D,https://www.fidal.it/societa/ASD-ARCA-ATL-AVERSA-A-AVERSANO/CE033
4996.0,,DI MURO Lorenzo,1997,AM,S.E.F. VIRTUS EMILSIDER BO,12 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/DI-MURO-Lorenzo/eqmRkpOjcGw%3D,https://www.fidal.it/societa/S-E-F--VIRTUS-EMILSIDER-BO/BO007
4963.0,,DI STASIO Massimiliano,1997,AM,C.S.S. LEONARDO DA VINCI,2 su- 1,Lana,2014-04-26,https://www.fidal.it/atleta/DI-STASIO-Massimiliano/iaiRkpqja2c%3D,https://www.fidal.it/societa/C-S-S--LEONARDO-DA-VINCI/BZ071
4927.0,,CRAVIOTTO Stefano,1998,AM,ATLETICA CANAVESANA,4 su- 1,Fossano,2014-04-26,https://www.fidal.it/atleta/CRAVIOTTO-Stefano/dK6RlZegamw%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
4924.0,,CUCULO Jacopo,1997,AM,ATLETICA PIEMONTE ASD,13 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/CUCULO-Jacopo/dK6RlpKhbWg%3D,https://www.fidal.it/societa/ATLETICA-PIEMONTE-ASD/TO226
4917.0,,VILLA Andrea,1998,AM,O.S.A. SARONNO LIB.,5 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/VILLA-Andrea/drKRkpana2c%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4909.0,,MERCATILI Riccardo,1998,AM,COLLECTION ATLETICA SAMBENEDET,4 su- 1,Osimo,2014-04-26,https://www.fidal.it/atleta/MERCATILI-Riccardo/e6qRkpOkamM%3D,https://www.fidal.it/societa/COLLECTION-ATLETICA-SAMBENEDET/AP034
4902.0,,RENSI Luca,1998,AM,ATL.  VALLI DI NON E SOLE,12 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/RENSI-Luca/d6iRk5SjcWU%3D,https://www.fidal.it/societa/ATL--VALLI-DI-NON-E-SOLE/TN102
4841.0,,ZAMBON Maurizio,1997,AM,ATLETICA PONT DONNAS,5 su- 1,Fossano,2014-04-26,https://www.fidal.it/atleta/ZAMBON-Maurizio/dKqRkpKmamk%3D,https://www.fidal.it/societa/ATLETICA-PONT-DONNAS/AO002
4835.0,,GAETA Alex,1997,AM,S.S. TRIONFO LIGURE,6 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/GAETA-Alex/dKmRk5qfcGY%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
4825.0,,SCANNAVINO Marco,1998,AM,S.S. TRIONFO LIGURE,7 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/SCANNAVINO-Marco/daiUlpekams%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
4810.0,,CAVALLO Alberto,1997,AM,S.S. TRIONFO LIGURE,1 su- 1,Imperia,2014-04-26,https://www.fidal.it/atleta/CAVALLO-Alberto/dayRkpKfbmc%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
4772.0,,LEONE Marco,1998,AM,ATL. LECCO-COLOMBO COSTRUZ.,14 su- 1,Santa Cristina,2014-06-28,https://www.fidal.it/atleta/LEONE-Marco/dquRkpWmaGg%3D,https://www.fidal.it/societa/ATL--LECCO-COLOMBO-COSTRUZ-/CO208
4753.0,,RENSI Luca,1998,AM,ATL.  VALLI DI NON E SOLE,3 su- 1,Lana,2014-04-26,https://www.fidal.it/atleta/RENSI-Luca/d6iRk5SjcWU%3D,https://www.fidal.it/societa/ATL--VALLI-DI-NON-E-SOLE/TN102
4743.0,,VILLA Andrea,1998,AM,O.S.A. SARONNO LIB.,2 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/VILLA-Andrea/drKRkpana2c%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4671.0,,GERMANO Lorenzo,1998,AM,ATLETICA CANAVESANA,8 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/GERMANO-Lorenzo/dK6RlJmlbms%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
4651.0,,LUCCO CASTELLO Stefano,1998,AM,ATLETICA CANAVESANA,3 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/LUCCO-CASTELLO-Stefano/dK6RlpOmcWo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
4602.0,,BRUSCHI Lorenzo,1998,AM,O.S.A. SARONNO LIB.,9 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/BRUSCHI-Lorenzo/drKRkpWjb2o%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4591.0,,CAVALLO Alberto,1997,AM,S.S. TRIONFO LIGURE,1 su- 1,Genova,2014-04-05,https://www.fidal.it/atleta/CAVALLO-Alberto/dayRkpKfbmc%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
4588.0,,BRUSCHI Lorenzo,1998,AM,O.S.A. SARONNO LIB.,4 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/BRUSCHI-Lorenzo/drKRkpWjb2o%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4587.0,,FILISETTI Alberto,1997,AM,G.S. ERMENEGILDO ZEGNA,10 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/FILISETTI-Alberto/dKAAARk5uhaGc%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
4584.0,,LUCCO CASTELLO Stefano,1998,AM,ATLETICA CANAVESANA,11 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/LUCCO-CASTELLO-Stefano/dK6RlpOmcWo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
4486.0,,BIANCHI Gabriele,1997,AM,O.S.A. SARONNO LIB.,12 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/BIANCHI-Gabriele/drKRkpmfamc%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4470.0,,MELICONI Alessandro,1997,AM,A.S.D. PONTEVECCHIO BOLOGNA,3 su- 1,Modena,2014-04-26,https://www.fidal.it/atleta/MELICONI-Alessandro/eqmRkpSiaGY%3D,https://www.fidal.it/societa/A-S-D--PONTEVECCHIO-BOLOGNA/BO506
4465.0,,SPINOZZI Jacopo,1998,AM,COLLECTION ATLETICA SAMBENEDET,5 su- 1,Osimo,2014-04-26,https://www.fidal.it/atleta/SPINOZZI-Jacopo/e6qRkpOfcGs%3D,https://www.fidal.it/societa/COLLECTION-ATLETICA-SAMBENEDET/AP034
4448.0,,SIRONI Kevin,1998,AM,UNIONE SPORTIVA ALBATESE ASD,13 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/SIRONI-Kevin/dquRkpiha2g%3D,https://www.fidal.it/societa/UNIONE-SPORTIVA-ALBATESE-ASD/CO546
4443.0,,LUCCO CASTELLO Stefano,1998,AM,ATLETICA CANAVESANA,6 su- 1,Fossano,2014-04-26,https://www.fidal.it/atleta/LUCCO-CASTELLO-Stefano/dK6RlpOmcWo%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
4434.0,,ZUCCARINI Mattia,1998,AM,GSD ATLETICA CHIETI,1 su- 1,L Aquila,2014-10-19,https://www.fidal.it/atleta/ZUCCARINI-Mattia/gaqRkpKfcWc%3D,https://www.fidal.it/societa/GSD-ATLETICA-CHIETI/CH150
4422.0,,GERMANO Lorenzo,1998,AM,ATLETICA CANAVESANA,5 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/GERMANO-Lorenzo/dK6RlJmlbms%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
4415.0,,TESI Emilio,1998,AM,CENTRO ATLETICA PIOMBINO,4 su- 1,Livorno,2014-04-26,https://www.fidal.it/atleta/TESI-Emilio/fayRkpWgaWs%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
4376.0,,MINIERO Stefano,1998,AM,A.S.D. ARCHEOATLETICA VESUVIO,2 fi- 1,Marano Di Napoli,2014-05-18,https://www.fidal.it/atleta/MINIERO-Stefano/gKyRkpOkb2k%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
4351.0,,MANNARI Olivier,1998,AM,CENTRO ATLETICA PIOMBINO,5 su- 1,Livorno,2014-04-26,https://www.fidal.it/atleta/MANNARI-Olivier/fayRkpWlamg%3D,https://www.fidal.it/societa/CENTRO-ATLETICA-PIOMBINO/LI038
4345.0,,PELLERONE Andrea,1997,AM,ASI ATL.MINNITI,1 su- 1,Reggio Calabria,2014-04-12,https://www.fidal.it/atleta/PELLERONE-Andrea/hqiRk5mjamM%3D,https://www.fidal.it/societa/ASI-ATL-MINNITI/RC033
4337.0,,DAVIN Andrea,1998,AM,O.S.A. SARONNO LIB.,6 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/DAVIN-Andrea/drKRkpmgb2Y%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4308.0,,MAGNI Andrea,1998,AM,ATLETICA MONZA,6 su- 1,Busto Arsizio,2014-04-25,https://www.fidal.it/atleta/MAGNI-Andrea/dq2RlZilbmQ%3D,https://www.fidal.it/societa/ATLETICA-MONZA/MI710
4291.0,,TENUTI Giulio,1998,AM,FONDAZIONE M. BENTEGODI,14 se- 1,Bressanone,2014-06-07,https://www.fidal.it/atleta/TENUTI-Giulio/eKAAARkpeoaGQ%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
4282.0,,BUSETTO Riccardo,1998,AM,G.S.SELF ATL. MONTANARI GRUZZA,4 su- 1,Modena,2014-04-26,https://www.fidal.it/atleta/BUSETTO-Riccardo/erORkpKncWs%3D,https://www.fidal.it/societa/G-S-SELF-ATL--MONTANARI-GRUZZA/RE105
4276.0,,MONOLO Davide,1998,AM,O.S.A. SARONNO LIB.,7 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/MONOLO-Davide/drKRkpSkcGg%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4242.0,,IORIO Andrea,1997,AM,ATLETICA CANAVESANA,14 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/IORIO-Andrea/dK6Rlpila2k%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
4205.0,,TENUTI Giulio,1998,AM,FONDAZIONE M. BENTEGODI,5 su- 1,Modena,2014-04-26,https://www.fidal.it/atleta/TENUTI-Giulio/eKAAARkpeoaGQ%3D,https://www.fidal.it/societa/FONDAZIONE-M--BENTEGODI/VR784
4205.0,,SABBATINI Simone,1998,AM,TEAM ATLETICA MARCHE,6 su- 1,Osimo,2014-04-26,https://www.fidal.it/atleta/SABBATINI-Simone/e6iRk5mibmk%3D,https://www.fidal.it/societa/TEAM-ATLETICA-MARCHE/FM050
4194.0,,FILISETTI Alberto,1997,AM,G.S. ERMENEGILDO ZEGNA,1 su- 1,Santhia,2014-07-20,https://www.fidal.it/atleta/FILISETTI-Alberto/dKAAARk5uhaGc%3D,https://www.fidal.it/societa/G-S--ERMENEGILDO-ZEGNA/VC020
4165.0,,NATALI Riccardo,1998,AM,TEAM ATLETICA MARCHE,7 su- 1,Osimo,2014-04-26,https://www.fidal.it/atleta/NATALI-Riccardo/e6uRkpKob2c%3D,https://www.fidal.it/societa/TEAM-ATLETICA-MARCHE/FM050
4145.0,,MURA Gabriele,1998,AM,A.S.D.  C.U.S. GENOVA,2 su- 1,Genova,2014-04-05,https://www.fidal.it/atleta/MURA-Gabriele/damRkpSmamk%3D,https://www.fidal.it/societa/A-S-D--C-U-S--GENOVA/GE002
4137.0,,AQUINO Luca,1997,AM,A.S.D. ARCHEOATLETICA VESUVIO,3 fi- 1,Marano Di Napoli,2014-05-18,https://www.fidal.it/atleta/AQUINO-Luca/gKyRkpekamg%3D,https://www.fidal.it/societa/A-S-D--ARCHEOATLETICA-VESUVIO/NA063
4113.0,,PIERI Luca,1997,AM,ATL. IMOLA SACMI AVIS,15 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/PIERI-Luca/eqAAARkpKhbmM%3D,https://www.fidal.it/societa/ATL--IMOLA-SACMI-AVIS/BO014
4091.0,,LONGO Gabriele,1998,AM,GS LA PIAVE 2000,6 su- 1,Modena,2014-04-26,https://www.fidal.it/atleta/LONGO-Gabriele/eKmRlJWfaGk%3D,https://www.fidal.it/societa/GS-LA-PIAVE-2000/BL008
4087.0,,TARANI Adriano,1997,AM,A.S.D. ATL. AGROPOLI,4 fi- 1,Marano Di Napoli,2014-05-18,https://www.fidal.it/atleta/TARANI-Adriano/gK2RkpKjcWs%3D,https://www.fidal.it/societa/A-S-D--ATL--AGROPOLI/SA128
4075.0,,VILLA Andrea,1998,AM,O.S.A. SARONNO LIB.,7 su- 1,Busto Arsizio,2014-04-25,https://www.fidal.it/atleta/VILLA-Andrea/drKRkpana2c%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
4058.0,,GAETA Alex,1997,AM,S.S. TRIONFO LIGURE,2 su- 1,Imperia,2014-04-26,https://www.fidal.it/atleta/GAETA-Alex/dKmRk5qfcGY%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
4014.0,,SIRONI Kevin,1998,AM,UNIONE SPORTIVA ALBATESE ASD,9 su- 1,Busto Arsizio,2014-04-25,https://www.fidal.it/atleta/SIRONI-Kevin/dquRkpiha2g%3D,https://www.fidal.it/societa/UNIONE-SPORTIVA-ALBATESE-ASD/CO546
3968.0,,SCANNAVINO Marco,1998,AM,S.S. TRIONFO LIGURE,3 su- 1,Imperia,2014-04-26,https://www.fidal.it/atleta/SCANNAVINO-Marco/daiUlpekams%3D,https://www.fidal.it/societa/S-S--TRIONFO-LIGURE/GE003
3961.0,,IORIO Andrea,1997,AM,ATLETICA CANAVESANA,8 su- 1,Cantalupa,2014-05-31,https://www.fidal.it/atleta/IORIO-Andrea/dK6Rlpila2k%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
3958.0,,BUX Davide,1997,AM,CUS BARI,1 su- 1,Bari,2014-04-12,https://www.fidal.it/atleta/BUX-Davide/hKmRkpakaWo%3D,https://www.fidal.it/societa/CUS-BARI/BA007
3948.0,,BARRA Roberto,1997,AM,A.S.D. INTESATLETICA,3 su- 1,Roma,2014-04-26,https://www.fidal.it/atleta/BARRA-Roberto/f6qRkpKhamo%3D,https://www.fidal.it/societa/A-S-D--INTESATLETICA/LT260
3940.0,,PIERI Luca,1997,AM,ATL. IMOLA SACMI AVIS,7 su- 1,Modena,2014-04-26,https://www.fidal.it/atleta/PIERI-Luca/eqAAARkpKhbmM%3D,https://www.fidal.it/societa/ATL--IMOLA-SACMI-AVIS/BO014
3914.0,,CRAVIOTTO Stefano,1998,AM,ATLETICA CANAVESANA,16 su- 1,Saronno,2014-09-13,https://www.fidal.it/atleta/CRAVIOTTO-Stefano/dK6RlZegamw%3D,https://www.fidal.it/societa/ATLETICA-CANAVESANA/TO015
