punteggio,prestazione,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,211.14,3:31.14,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,7 se- 3,Sulmona,2015-10-11,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,212.48,3:32.48,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,6 su- 1,Fidenza,2015-06-07,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,213.65,3:33.4,m,BONAN Marco,2000,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2015-05-17,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,215.82,3:35.82,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2015-05-31,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,273.61,4:33.61,e,DA RIN DE MONEGO Lorenzo,2000,CM,ANA ATL.FELTRE,18 su- 1,Feltre,2015-06-20,https://www.fidal.it/atleta/DA-RIN-DE-MONEGO-Lorenzo/eKmRlJefa2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,245.85,4:05.85,e,D'ALBERTO Arianna,2000,CF,ANA ATL.FELTRE,3 se- 1,Belluno,2015-05-31,https://www.fidal.it/atleta/D-ALBERTO-Arianna/eKmRlJWmaGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,272.08,4:32.08,e,GIOPP Alessandra,2000,CF,ANA ATL.FELTRE,5 su- 1,Feltre,2015-06-20,https://www.fidal.it/atleta/GIOPP-Alessandra/eKmRlJWlbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,285.55,4:45.3,m,DE COLLE Elisa,2001,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2015-05-17,https://www.fidal.it/atleta/DE-COLLE-Elisa/eKmRlJajbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,288.0,4:48.00,e,DE COLLE Elisa,2001,CF,ANA ATL.FELTRE,8 su- 1,Feltre,2015-06-20,https://www.fidal.it/atleta/DE-COLLE-Elisa/eKmRlJajbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,291.59,4:51.59,e,BARBARESI Lisa,2001,CF,ANA ATL.FELTRE,9 su- 1,Feltre,2015-06-20,https://www.fidal.it/atleta/BARBARESI-Lisa/eKmRlJagbWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,307.53,5:07.53,e,DALLA CORTE Giada,2001,CF,ANA ATL.FELTRE,12 su- 1,Feltre,2015-06-20,https://www.fidal.it/atleta/DALLA-CORTE-Giada/eKmRlJancGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,230.55,3:50.3,m,RENTO Filippo,2002,CM,ANA ATL.FELTRE,1 se- 1,Agordo,2016-10-01,https://www.fidal.it/atleta/RENTO-Filippo/eKmRlJakbmM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,250.05,4:09.8,m,ANTONIOL Samuel,2002,CM,ANA ATL.FELTRE,4 se- 1,Agordo,2016-05-15,https://www.fidal.it/atleta/ANTONIOL-Samuel/eKmRlJaobWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,274.64,4:34.64,e,BARBARESI Lisa,2001,CF,ANA ATL.FELTRE,3 se- 2,Rovigo,2016-05-29,https://www.fidal.it/atleta/BARBARESI-Lisa/eKmRlJagbWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,280.85,4:40.6,m,BARBARESI Lisa,2001,CF,ANA ATL.FELTRE,3 se- 1,Agordo,2016-05-15,https://www.fidal.it/atleta/BARBARESI-Lisa/eKmRlJagbWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,303.05,5:02.8,m,DE COLLE Elisa,2001,CF,ANA ATL.FELTRE,4 se- 1,Agordo,2016-05-15,https://www.fidal.it/atleta/DE-COLLE-Elisa/eKmRlJajbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,253.95,4:13.7,m,CAPRETTA Francesco,2002,CM,ANA ATL.FELTRE,3 su- 1,Agordo,2017-04-29,https://www.fidal.it/atleta/CAPRETTA-Francesco/eKmRlJagcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,333.89,5:33.89,e,GRIS Matteo,2002,CM,ANA ATL.FELTRE,12 se- 2,Vicenza,2017-06-04,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,297.85,4:57.6,m,CHIAMENTI Giulia,2002,CF,ANA ATL.FELTRE,4 su- 1,Agordo,2017-04-29,https://www.fidal.it/atleta/CHIAMENTI-Giulia/eKmRlJancGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,291.05,4:50.8,m,ROSSA Elena,2004,CF,ANA ATL.FELTRE,4 su- 1,Agordo,2018-04-22,https://www.fidal.it/atleta/ROSSA-Elena/eKmRlJagbWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,277.45,4:37.2,m,ROSSA Elena,2004,CF,ANA ATL.FELTRE,4 su- 1,Vittorio Veneto,2019-04-27,https://www.fidal.it/atleta/ROSSA-Elena/eKmRlJagbWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,280.61,4:40.61,e,ROSSA Elena,2004,CF,ANA ATL.FELTRE,10 se- 1,Bassano Del Grappa,2019-05-26,https://www.fidal.it/atleta/ROSSA-Elena/eKmRlJagbWg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,288.95,4:48.7,m,FANTINEL Sara,2005,CF,ANA ATL.FELTRE,9 su- 1,Vittorio Veneto,2019-04-27,https://www.fidal.it/atleta/FANTINEL-Sara/eKmRlJihamo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,260.07,4:20.07,e,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,8 se- 1,Abano Terme,2021-06-20,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,260.95,4:20.7,m,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,6 su- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,267.15,4:26.9,m,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,2 su- 1,Alpago,2021-09-25,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,267.35,4:27.1,m,COLUSSI Leila,2006,CF,ANA ATL.FELTRE,5 su- 1,San Biagio Di Callalta,2021-05-23,https://www.fidal.it/atleta/COLUSSI-Leila/eKmRlJeob2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,267.55,4:27.3,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,7 su- 1,Domegge Di Cadore,2021-05-15,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,269.35,4:29.1,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,3 su- 1,Alpago,2021-09-25,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,228.06,3:48.06,e,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,2 se- 2,Venezia,2022-09-18,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,240.75,4:00.5,m,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,5 su- 1,Feltre,2022-04-27,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,271.15,4:30.9,m,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,8 su- 1,Feltre,2022-04-27,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,273.15,4:32.9,m,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,9 su- 1,Feltre,2022-04-27,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,266.73,4:26.73,e,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,11 se- 1,Padova,2022-06-05,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,270.45,4:30.2,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,3 su- 1,Feltre,2022-04-27,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,274.65,4:34.4,m,MENEGAZZO Silvia,2007,CF,ANA ATL.FELTRE,2 su- 1,Agordo,2022-05-22,https://www.fidal.it/atleta/MENEGAZZO-Silvia/eKmRlJeocGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,294.45,4:54.2,m,DE RIZ Silvia,2008,CF,ANA ATL.FELTRE,4 su- 1,Feltre,2022-04-27,https://www.fidal.it/atleta/DE-RIZ-Silvia/eKmRlJmgaWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,318.85,5:18.6,m,D'INCAU Alessia,2008,CF,ANA ATL.FELTRE,5 su- 1,Feltre,2022-04-27,https://www.fidal.it/atleta/D-INCAU-Alessia/eKmRlJmhaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,271.06,4:31.06,e,SPADA Diletta,2010,CF,ANA ATL.FELTRE,1 se- 2,Vittorio Veneto,2024-09-22,https://www.fidal.it/atleta/SPADA-Diletta/eKmRlJmiaGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,285.05,4:44.8,m,CASTELLAZ Anna,2010,CF,ANA ATL.FELTRE,2 su- 1,Borgo Valbelluna,2024-06-16,https://www.fidal.it/atleta/CASTELLAZ-Anna/eKmRlJihb2M%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
