prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
3.4,,3.40,0,SETTE Marco,1990,CM,ASSINDUSTRIA SPORT PD,1 su- 1,Padova,2005-05-22,https://www.fidal.it/atleta/SETTE-Marco/eKiRlJujaGU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PD/PD140
3.4,,3.40,0,PALAZZO Marcello,1991,CM,SCUOLA NAZIONALE ASTA,1 su- 1,Foggia,2005-06-18,https://www.fidal.it/atleta/PALAZZO-Marcello/hKiSmZmoa2U%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.4,,3.40,0,BAROIS Matteo,1990,CM,FIAMME GIALLE G. SIMONI,7 se- 1,Trento,2005-08-27,https://www.fidal.it/atleta/BAROIS-Matteo/f6iRl5moa2g%3D,https://www.fidal.it/societa/FIAMME-GIALLE-G--SIMONI/RM057
3.4,,3.40,0,SETTE Marco,1990,CM,ASSINDUSTRIA SPORT PD,6 su- 1,Vigodarzere,2005-09-11,https://www.fidal.it/atleta/SETTE-Marco/eKiRlJujaGU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PD/PD140
3.4,,3.40,0,CARDONE Michael,1990,CM,C.M.R. ATL. REGGIOLO,1 se- 1,Reggiolo,2005-09-17,https://www.fidal.it/atleta/CARDONE-Michael/eqiRlZekbWQ%3D,https://www.fidal.it/societa/C-M-R--ATL--REGGIOLO/RE107
3.4,,3.40,0,INVERNIZZI Andrea,1990,CM,G.S. LIBERTAS ATL. CARAVAGGIO,2 su- 1,Castelcovati,2005-09-18,https://www.fidal.it/atleta/INVERNIZZI-Andrea/dqmRlpqmcGM%3D,https://www.fidal.it/societa/G-S--LIBERTAS-ATL--CARAVAGGIO/BG140
3.4,,3.40,0,BORGIA Mario,1990,CM,SCUOLA NAZIONALE ASTA,2 su- 1,Foggia,2005-10-15,https://www.fidal.it/atleta/BORGIA-Mario/hKiSmZakaGU%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.3,,3.30,0,FIORAVANTI Eugenio,1990,CM,ASA ASCOLI PICENO,1 su- 1,Fermo,2005-04-10,https://www.fidal.it/atleta/FIORAVANTI-Eugenio/e6iRkpuma2o%3D,https://www.fidal.it/societa/ASA-ASCOLI-PICENO/AP005
3.3,,3.30,0,BERNARDINI Attilio,1990,CM,ASS.ATL.LIBERTAS ORVIETO,8 su- 1,Bisceglie,2005-10-08,https://www.fidal.it/atleta/BERNARDINI-Attilio/fqiRk5mocGk%3D,https://www.fidal.it/societa/ASS-ATL-LIBERTAS-ORVIETO/TR024
3.3,,3.30,0,FENUTA Davide,1991,CM,SCUOLA NAZIONALE ASTA,9 su- 1,Bisceglie,2005-10-08,https://www.fidal.it/atleta/FENUTA-Davide/hKiSmZifb2c%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.2,,3.20,0,BORGIA Mario,1990,CM,SCUOLA NAZIONALE ASTA,1 su- 1,Foggia,2005-04-16,https://www.fidal.it/atleta/BORGIA-Mario/hKiSmZakaGU%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.2,,3.20,0,PALAZZO Marcello,1991,CM,SCUOLA NAZIONALE ASTA,1 su- 1,Foggia,2005-05-01,https://www.fidal.it/atleta/PALAZZO-Marcello/hKiSmZmoa2U%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.2,,3.20,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Carbonia,2005-05-07,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.2,,3.20,0,PIAZZA Matteo,1990,CM,A.S.N.ATLETICA LASTRA,1 su- 1,Siena,2005-05-07,https://www.fidal.it/atleta/PIAZZA-Matteo/faiRm5aha2Y%3D,https://www.fidal.it/societa/A-S-N-ATLETICA-LASTRA/FI011
3.2,,3.20,0,FORTUNATI Mattia,1990,CM,A.S. ATL. POMEZIA NOTA BENE,1 fi- 1,Frosinone,2005-05-26,https://www.fidal.it/atleta/FORTUNATI-Mattia/f6iRl5uncWk%3D,https://www.fidal.it/societa/A-S--ATL--POMEZIA-NOTA-BENE/RS067
3.2,,3.20,0,FENUTA Davide,1991,CM,SCUOLA NAZIONALE ASTA,2 su- 1,Foggia,2005-06-18,https://www.fidal.it/atleta/FENUTA-Davide/hKiSmZifb2c%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.2,,3.20,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Cagliari,2005-06-22,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.2,,3.20,0,FENUTA Davide,1991,CM,SCUOLA NAZIONALE ASTA,1 su- 1,Foggia,2005-07-16,https://www.fidal.it/atleta/FENUTA-Davide/hKiSmZifb2c%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.2,,3.20,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Arbus,2005-07-27,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.2,,3.20,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Oristano,2005-09-18,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.2,,3.20,0,FENUTA Davide,1991,CM,SCUOLA NAZIONALE ASTA,2 su- 1,Molfetta,2005-10-02,https://www.fidal.it/atleta/FENUTA-Davide/hKiSmZifb2c%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.2,,3.20,0,FENUTA Davide,1991,CM,SCUOLA NAZIONALE ASTA,3 su- 1,Foggia,2005-10-15,https://www.fidal.it/atleta/FENUTA-Davide/hKiSmZifb2c%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.2,,3.20,0,MUSSO Antonmarco,1991,CM,SS ATL ORISTANO,1 fi- 1,Terralba,2005-10-30,https://www.fidal.it/atleta/MUSSO-Antonmarco/iKiRk5uiaWk%3D,https://www.fidal.it/societa/SS-ATL-ORISTANO/OR030
3.15,,3.15,0,TAMELLINI Giacomo,1990,CM,A.S.D. U.S. S.MARTINO B.A.,2 se- 1,Tezze Sul Brenta,2005-09-18,https://www.fidal.it/atleta/TAMELLINI-Giacomo/eKiRlZOlb2w%3D,https://www.fidal.it/societa/A-S-D--U-S--S-MARTINO-B-A-/VR764
3.1,,3.10,0,PERNA Marco,1991,CM,HINNA ARCHEOATL. VESUVIO,1 fi- 1,Benevento,2005-04-16,https://www.fidal.it/atleta/PERNA-Marco/gKiRlJuobms%3D,https://www.fidal.it/societa/HINNA-ARCHEOATL--VESUVIO/NA063
3.1,,3.10,0,FENUTA Davide,1991,CM,SCUOLA NAZIONALE ASTA,2 su- 1,Foggia,2005-04-16,https://www.fidal.it/atleta/FENUTA-Davide/hKiSmZifb2c%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.1,,3.10,0,PIAZZA Matteo,1990,CM,A.S.N.ATLETICA LASTRA,1 se- 1,Firenze,2005-04-26,https://www.fidal.it/atleta/PIAZZA-Matteo/faiRm5aha2Y%3D,https://www.fidal.it/societa/A-S-N-ATLETICA-LASTRA/FI011
3.1,,3.10,0,SPACCINI Maurizio,1990,CM,ASS.ATL.LIBERTAS ORVIETO,4 fi- 1,Formia,2005-07-06,https://www.fidal.it/atleta/SPACCINI-Maurizio/fqiRk5iibmg%3D,https://www.fidal.it/societa/ASS-ATL-LIBERTAS-ORVIETO/TR024
3.1,,3.10,0,BORGIA Mario,1990,CM,SCUOLA NAZIONALE ASTA,10 su- 1,Bisceglie,2005-10-08,https://www.fidal.it/atleta/BORGIA-Mario/hKiSmZakaGU%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.1,,3.10,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,11 su- 1,Bisceglie,2005-10-08,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.1,,3.10,0,PIAZZA Matteo,1990,CM,A.S.N.ATLETICA LASTRA,1 su- 1,Firenze,2005-10-26,https://www.fidal.it/atleta/PIAZZA-Matteo/faiRm5aha2Y%3D,https://www.fidal.it/societa/A-S-N-ATLETICA-LASTRA/FI011
3.0,,3.00,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Carbonia,2005-03-06,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.0,,3.00,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 qu- 1,Carbonia,2005-03-06,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.0,,3.00,0,SETTE Marco,1990,CM,ASSINDUSTRIA SPORT PD,1 se- 1,Padova,2005-04-02,https://www.fidal.it/atleta/SETTE-Marco/eKiRlJujaGU%3D,https://www.fidal.it/societa/ASSINDUSTRIA-SPORT-PD/PD140
3.0,,3.00,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Oristano,2005-04-09,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.0,,3.00,0,MAGNONI Federico,1990,CM,ATL. AVIS MACERATA,2 su- 1,Fermo,2005-04-10,https://www.fidal.it/atleta/MAGNONI-Federico/e6iRk5KfbWo%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
3.0,,3.00,0,CRISANTI Federico,1990,CM,SPORT ATL. FERMO,3 su- 1,Fermo,2005-04-10,https://www.fidal.it/atleta/CRISANTI-Federico/e6iRk5enbGM%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
3.0,,3.00,0,FIORAVANTI Eugenio,1990,CM,ASA ASCOLI PICENO,2 su- 1,Ascoli Piceno,2005-04-23,https://www.fidal.it/atleta/FIORAVANTI-Eugenio/e6iRkpuma2o%3D,https://www.fidal.it/societa/ASA-ASCOLI-PICENO/AP005
3.0,,3.00,0,MAGNONI Federico,1990,CM,ATL. AVIS MACERATA,1 su- 0,Macerata,2005-04-28,https://www.fidal.it/atleta/MAGNONI-Federico/e6iRk5KfbWo%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
3.0,,3.00,0,BORGIA Mario,1990,CM,SCUOLA NAZIONALE ASTA,2 su- 1,Foggia,2005-05-01,https://www.fidal.it/atleta/BORGIA-Mario/hKiSmZakaGU%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.0,,3.00,0,FENUTA Davide,1991,CM,SCUOLA NAZIONALE ASTA,3 su- 1,Foggia,2005-05-01,https://www.fidal.it/atleta/FENUTA-Davide/hKiSmZifb2c%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.0,,3.00,0,MAGNONI Federico,1990,CM,ATL. AVIS MACERATA,2 se- 1,Macerata,2005-05-21,https://www.fidal.it/atleta/MAGNONI-Federico/e6iRk5KfbWo%3D,https://www.fidal.it/societa/ATL--AVIS-MACERATA/MC004
3.0,,3.00,0,CRISANTI Federico,1990,CM,SPORT ATL. FERMO,2 fi- 1,Rieti,2005-05-25,https://www.fidal.it/atleta/CRISANTI-Federico/e6iRk5enbGM%3D,https://www.fidal.it/societa/SPORT-ATL--FERMO/FM003
3.0,,3.00,0,COLOMBO Giorgio,1990,CM,O.S.A. SARONNO LIB.,2 su- 1,Lodi,2005-06-04,https://www.fidal.it/atleta/COLOMBO-Giorgio/drKRkpOoa2Q%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
3.0,,3.00,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Serramanna,2005-06-12,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.0,,3.00,0,TAMELLINI Giacomo,1990,CM,A.S.D. U.S. S.MARTINO B.A.,1 su- 1,San Giovanni Lupatoto,2005-06-12,https://www.fidal.it/atleta/TAMELLINI-Giacomo/eKiRlZOlb2w%3D,https://www.fidal.it/societa/A-S-D--U-S--S-MARTINO-B-A-/VR764
3.0,,3.00,0,BORGIA Mario,1990,CM,SCUOLA NAZIONALE ASTA,3 su- 1,Foggia,2005-06-18,https://www.fidal.it/atleta/BORGIA-Mario/hKiSmZakaGU%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.0,,3.00,0,PIAZZA Matteo,1990,CM,A.S.N.ATLETICA LASTRA,1 su- 1,Sesto Fiorentino,2005-06-30,https://www.fidal.it/atleta/PIAZZA-Matteo/faiRm5aha2Y%3D,https://www.fidal.it/societa/A-S-N-ATLETICA-LASTRA/FI011
3.0,,3.00,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Cagliari,2005-07-06,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.0,,3.00,0,BORGIA Mario,1990,CM,SCUOLA NAZIONALE ASTA,2 su- 1,Foggia,2005-07-16,https://www.fidal.it/atleta/BORGIA-Mario/hKiSmZakaGU%3D,https://www.fidal.it/societa/SCUOLA-NAZIONALE-ASTA/FG210
3.0,,3.00,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Carbonia,2005-09-04,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.0,,3.00,0,CAMBOLI Davide,1990,CM,POL JOLAO IGLESIAS,1 fi- 1,Carbonia,2005-09-08,https://www.fidal.it/atleta/CAMBOLI-Davide/iKiSmJuicGc%3D,https://www.fidal.it/societa/POL-JOLAO-IGLESIAS/CA038
3.0,,3.00,0,COLOMBO Giorgio,1990,CM,O.S.A. SARONNO LIB.,1 su- 1,Saronno,2005-09-08,https://www.fidal.it/atleta/COLOMBO-Giorgio/drKRkpOoa2Q%3D,https://www.fidal.it/societa/O-S-A--SARONNO-LIB-/VA119
3.0,,3.00,0,INVERNIZZI Andrea,1990,CM,G.S. LIBERTAS ATL. CARAVAGGIO,1 se- 1,Rossano Veneto,2005-09-11,https://www.fidal.it/atleta/INVERNIZZI-Andrea/dqmRlpqmcGM%3D,https://www.fidal.it/societa/G-S--LIBERTAS-ATL--CARAVAGGIO/BG140
3.0,,3.00,0,BERNARDINI Attilio,1990,CM,ASS.ATL.LIBERTAS ORVIETO,1 su- 1,Perugia,2005-09-11,https://www.fidal.it/atleta/BERNARDINI-Attilio/fqiRk5mocGk%3D,https://www.fidal.it/societa/ASS-ATL-LIBERTAS-ORVIETO/TR024
3.0,,3.00,0,CHINDAMO Rocco,1990,CM,S.S.ICARO,1 fi- 1,Reggio Calabria,2005-09-17,https://www.fidal.it/atleta/CHINDAMO-Rocco/hqiRk5SgamQ%3D,https://www.fidal.it/societa/S-S-ICARO/RC313
3.0,,3.00,0,ALLEGRI Andrea,1991,CM,ATL. SPORTLIFE LA SPEZIA,1 fi- 1,Genova,2005-09-18,https://www.fidal.it/atleta/ALLEGRI-Andrea/daiUlpKna2w%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
3.0,,3.00,0,PIAZZA Matteo,1990,CM,A.S.N.ATLETICA LASTRA,1 su- 1,Sesto Fiorentino,2005-09-25,https://www.fidal.it/atleta/PIAZZA-Matteo/faiRm5aha2Y%3D,https://www.fidal.it/societa/A-S-N-ATLETICA-LASTRA/FI011
3.0,,3.00,0,ALLEGRI Andrea,1991,CM,ATL. SPORTLIFE LA SPEZIA,1 su- 1,La Spezia,2005-10-01,https://www.fidal.it/atleta/ALLEGRI-Andrea/daiUlpKna2w%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
