punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,19.81,,19.81,e,FILOSA Annalisa,1999,AF,ANA ATL.FELTRE,7 se- 1,Jesolo,2015-04-14,https://www.fidal.it/atleta/FILOSA-Annalisa/eKmRlJSjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.99,,16.99,e,DE CARLI Alessandra,2001,CF,ANA ATL.FELTRE,6 se- 1,Vicenza,2016-05-13,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.52,,17.52,e,MONDIN Sara,2001,CF,ANA ATL.FELTRE,4 se- 2,Vicenza,2016-05-13,https://www.fidal.it/atleta/MONDIN-Sara/eKmRlJWoa2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.75,+0.0,16.75,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,4 se- 2,Vicenza,2017-05-13,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.1,+1.2,17.10,e,RENTO Ilaria,2001,AF,ANA ATL.FELTRE,3 se- 4,Vicenza,2017-05-13,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.02,-2.4,19.02,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,5 se- 1,Vicenza,2017-05-30,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.01,-0.3,15.01,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 1,Vicenza,2018-05-08,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.02,-0.4,15.02,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 1,San Biagio Di Callalta,2018-05-12,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.11,-0.4,15.11,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,2 se- 1,Vicenza,2018-09-15,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.21,+0.3,15.21,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,4 sf- 3,Palermo,2018-05-24,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.27,+0.9,15.27,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,3 ba- 1,Palermo,2018-05-24,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.47,+0.1,15.47,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,4 ba- 2,Rieti,2018-06-17,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.28,-2.0,16.28,e,DE CARLI Alessandra,2001,AF,ANA ATL.FELTRE,5 se- 1,Vicenza,2018-05-08,https://www.fidal.it/atleta/DE-CARLI-Alessandra/eKmRlJalbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.43,-1.5,17.43,e,RENTO Ilaria,2001,AF,ANA ATL.FELTRE,6 se- 2,San Biagio Di Callalta,2018-05-12,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.98,+0.6,17.98,e,RENTO Ilaria,2001,AF,ANA ATL.FELTRE,4 se- 2,Vicenza,2018-09-15,https://www.fidal.it/atleta/RENTO-Ilaria/eKmRlJaha2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.4,+0.4,14.40,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,7 fi- 1,Agropoli,2019-06-23,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.48,+0.0,14.48,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,2 se- 1,Treviso,2019-05-29,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.48,-1.3,14.48,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 ba- 8,Agropoli,2019-06-23,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.5,-0.7,14.50,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,2 se- 1,Vittorio Veneto,2019-05-04,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.63,+0.1,14.63,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,2 se- 1,Vicenza,2019-05-18,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.74,,14.74,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 1,Padova,2019-05-15,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.91,+2.8,14.91,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,2 su- 1,Rosa',2019-09-07,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.18,-2.4,16.18,e,DE PAOLI Camilla,2005,AF,ANA ATL.FELTRE,1 se- 1,Cles,2021-09-25,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.41,-2.0,16.41,e,DE PAOLI Camilla,2005,AF,ANA ATL.FELTRE,2 se- 2,San Biagio Di Callalta,2021-07-03,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.54,-0.8,16.54,e,DE PAOLI Camilla,2005,AF,ANA ATL.FELTRE,1 se- 2,Vicenza,2021-05-08,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.77,+0.5,16.77,e,DE PAOLI Camilla,2005,AF,ANA ATL.FELTRE,1 se- 2,Padova,2021-05-22,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.91,+0.3,16.91,e,DE PAOLI Camilla,2005,AF,ANA ATL.FELTRE,3 su- 1,Majano,2021-04-25,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.89,-0.4,15.89,e,DE PAOLI Camilla,2005,AF,ANA ATL.FELTRE,2 su- 1,Bolzano,2022-06-02,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
