punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
837.0,15.49,-1.1,15.49,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,3 se- 4,San Biagio Di Callalta,2019-05-11,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764.0,16.14,+0.6,16.14,e,DE PAOLI Camilla,2005,JF,ANA ATL.FELTRE,2 su- 1,Borgo Valbelluna,2023-06-06,https://www.fidal.it/atleta/DE-PAOLI-Camilla/eKmRlJifbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.3,,15.30,e,PELLIN Alan,1992,CM,ANA ATL.FELTRE,1 se- 2,Verona,2007-06-03,https://www.fidal.it/atleta/PELLIN-Alan/eKmRlJOoaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.98,+0.7,15.98,e,TIREL Enrico,1993,CM,ANA ATL.FELTRE,4 se- 2,Majano,2007-09-08,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.05,,15.8,m,TIREL Enrico,1993,CM,ANA ATL.FELTRE,1 su- 1,Longarone,2007-05-19,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.05,,15.8,m,TIREL Enrico,1993,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2007-09-22,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.45,,16.2,m,TIREL Enrico,1993,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2007-05-12,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.36,+1.2,14.36,e,TIREL Enrico,1993,CM,ANA ATL.FELTRE,2 se- 1,Verona,2008-06-02,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.79,-0.8,14.79,e,TIREL Enrico,1993,CM,ANA ATL.FELTRE,5 se- 1,Fidenza,2008-06-22,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.72,+2.1,16.72,e,BERTOLDIN Daniele,1994,CM,ANA ATL.FELTRE,3 se- 3,Verona,2008-06-02,https://www.fidal.it/atleta/BERTOLDIN-Daniele/eKmRlJOoamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.16,,17.16,e,SCOPEL Luca,1994,CM,ANA ATL.FELTRE,6 se- 3,Majano,2008-09-06,https://www.fidal.it/atleta/SCOPEL-Luca/eKmRlJOmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.35,,17.1,m,BERTOLDIN Daniele,1994,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2008-05-25,https://www.fidal.it/atleta/BERTOLDIN-Daniele/eKmRlJOoamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.85,,17.6,m,PERCO Emilio,1994,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2008-10-18,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.65,,18.4,m,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2008-05-10,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.25,,19.0,m,PERCO Emilio,1994,CM,ANA ATL.FELTRE,2 se- 1,Longarone,2008-05-25,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.35,,15.1,m,PARANI Aire,1994,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2009-08-26,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.75,-0.9,15.75,e,BERTOLDIN Daniele,1994,CM,ANA ATL.FELTRE,6 se- 1,Vicenza,2009-06-07,https://www.fidal.it/atleta/BERTOLDIN-Daniele/eKmRlJOoamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.05,,15.8,m,BERTOLDIN Daniele,1994,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2009-05-10,https://www.fidal.it/atleta/BERTOLDIN-Daniele/eKmRlJOoamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.89,,15.89,e,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,3 su- 1,Borgo Valsugana,2010-05-23,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.95,+1.4,15.95,e,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,2 su- 1,Feltre,2010-06-19,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.25,,16.0,m,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.65,,17.4,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.95,,18.7,m,PICCOLOTTO Yuri,1996,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PICCOLOTTO-Yuri/eKmRlJSfcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.85,,19.6,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,5 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.84,-1.5,19.84,e,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,5 se- 2,Rovigo,2010-06-06,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,21.05,,20.8,m,PIZZOLOTTO Edoardo,1996,CM,ANA ATL.FELTRE,11 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/PIZZOLOTTO-Edoardo/eKmRlJOnb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,22.55,,22.3,m,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,12 se- 1,Feltre,2010-05-15,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.55,,14.3,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,2 se- 1,Longarone,2011-05-20,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.65,,14.4,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2011-06-01,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.72,,14.72,e,COLLE Nicola,1996,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2011-06-05,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.94,,14.94,e,COLLE Nicola,1996,CM,ANA ATL.FELTRE,3 se- 1,Majano,2011-09-10,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.65,,15.4,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2011-04-17,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.65,,15.4,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.45,,16.2,m,TAMBURLIN Piero,1996,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/TAMBURLIN-Piero/eKmRlJSkcGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.17,,17.17,e,BERTON Nicola,1996,CM,ANA ATL.FELTRE,3 se- 5,Belluno,2011-06-05,https://www.fidal.it/atleta/BERTON-Nicola/eKmRlJWfa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.95,,18.7,m,VELLO Michele,1997,CM,ANA ATL.FELTRE,7 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.05,,18.8,m,COLDEBELLA Diego,1997,CM,ANA ATL.FELTRE,8 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/COLDEBELLA-Diego/eKmRlJSicWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.75,,19.5,m,PIZZOLOTTO Edoardo,1996,CM,ANA ATL.FELTRE,10 se- 1,Belluno,2011-05-07,https://www.fidal.it/atleta/PIZZOLOTTO-Edoardo/eKmRlJOnb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.52,+1.3,15.52,e,VELLO Michele,1997,CM,ANA ATL.FELTRE,1 se- 3,Verona,2012-06-03,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.95,,15.7,m,VELLO Michele,1997,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2012-05-20,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.35,,16.1,m,VELLO Michele,1997,CM,ANA ATL.FELTRE,3 se- 2,Villorba,2012-05-26,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.45,,16.2,m,VELLO Michele,1997,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2012-05-04,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.63,,17.63,e,ZANDOMENEGHI Marco,1997,CM,ANA ATL.FELTRE,3 se- 6,Rosa,2012-06-17,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.52,+0.0,19.52,e,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,5 se- 1,Vedelago,2012-07-14,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,20.25,,20.25,e,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,4 se- 5,Rosa,2012-06-17,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,20.95,,20.7,m,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,5 se- 1,Villorba,2012-05-26,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.7,-0.9,16.70,e,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,5 se- 2,Caprino Veronese,2013-09-29,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.95,,16.7,m,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2013-05-12,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.3,+0.7,18.30,e,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,6 se- 3,Bassano Del Grappa,2013-06-02,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.55,,18.3,m,COSTA Edgard,1999,CM,ANA ATL.FELTRE,4 se- 8,Rossano Veneto,2013-06-15,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,20.05,,19.8,m,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,3 se- 2,Vallesella,2013-05-18,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,20.25,,20.0,m,ZAPPIA Matteo,1998,CM,ANA ATL.FELTRE,5 se- 5,Rossano Veneto,2013-06-15,https://www.fidal.it/atleta/ZAPPIA-Matteo/eKmRlJSjcGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.25,,15.0,m,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2014-05-18,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.75,,15.5,m,COSTA Edgard,1999,CM,ANA ATL.FELTRE,2 se- 3,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.82,+0.2,15.82,e,COSTA Edgard,1999,CM,ANA ATL.FELTRE,3 se- 2,Conegliano,2014-09-14,https://www.fidal.it/atleta/COSTA-Edgard/eKmRlJSjbmo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.85,,15.6,m,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,1 se- 2,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.86,+0.2,15.86,e,BONAN Marco,2000,CM,ANA ATL.FELTRE,1 se- 3,Conegliano,2014-09-14,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.45,,16.2,m,BONAN Marco,2000,CM,ANA ATL.FELTRE,3 se- 3,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/BONAN-Marco/eKmRlJShbGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.89,-1.4,16.89,e,AGOSTINETTO Isacco,1999,CM,ANA ATL.FELTRE,6 se- 2,Belluno,2014-06-08,https://www.fidal.it/atleta/AGOSTINETTO-Isacco/eKyRkpaga2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.05,,16.8,m,CAPPELLIN Marco,2000,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2014-05-18,https://www.fidal.it/atleta/CAPPELLIN-Marco/eKmRlJambWw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,20.35,,20.1,m,CORSO Lorenzo,1999,CM,ANA ATL.FELTRE,2 se- 2,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/CORSO-Lorenzo/eKmRlJWkbWc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,21.15,,20.9,m,MAHJOUBI Amir mattia,2000,CM,ANA ATL.FELTRE,6 se- 3,Valesella Di Cadore,2014-05-03,https://www.fidal.it/atleta/MAHJOUBI-Amir-mattia/eKmRlJWoaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.31,+0.1,16.31,e,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,2 se- 4,Rovigo,2016-05-29,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.45,,16.2,m,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,3 se- 1,Agordo,2016-05-15,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.85,,17.6,m,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,2 se- 2,Agordo,2016-05-01,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.35,,19.1,m,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,5 se- 1,Agordo,2016-05-15,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.75,,19.5,m,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,1 se- 4,Agordo,2016-05-01,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,21.25,,21.0,m,CAPRETTA Francesco,2002,CM,ANA ATL.FELTRE,5 se- 4,Agordo,2016-05-01,https://www.fidal.it/atleta/CAPRETTA-Francesco/eKmRlJagcWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.05,,15.8,m,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,1 se- 2,Belluno,2017-07-02,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.75,,16.5,m,ZABOT Julian,2002,CM,ANA ATL.FELTRE,2 su- 1,Belluno,2017-04-30,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.95,,16.7,m,ZABOT Julian,2002,CM,ANA ATL.FELTRE,1 se- 3,Belluno,2017-07-02,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.15,,16.9,m,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,3 se- 1,Vallesella Di Cadore,2017-05-13,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.15,,16.9,m,BIESUZ Enrico,2002,CM,ANA ATL.FELTRE,3 se- 1,Vallesella,2017-05-13,https://www.fidal.it/atleta/BIESUZ-Enrico/eKmRlJSjb2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
