punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
914,12.4,-1.0,12.40,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,1 se- 1,Vittorio Veneto,2006-05-13,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
912,12.41,+1.9,12.41,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,7 fi- 2,Agropoli,2019-06-21,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
910,12.42,-0.6,12.42,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,1 ba- 3,Cesenatico,2007-10-06,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
910,12.42,-1.0,12.42,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,1 se- 3,Conegliano,2006-04-25,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
910,12.42,+1.2,12.42,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,8 sf- 2,Belgrado,2007-07-23,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
899,12.48,-0.9,12.48,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,1 se- 1,Vicenza,2007-09-15,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
895,12.5,+0.5,12.50,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 2,Verona,2019-06-08,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
889,12.53,+2.8,12.53,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,5 ba- 3,Grosseto,2020-09-18,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
878,12.59,+3.1,12.59,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 1,Trento,2019-09-21,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
869,12.64,+1.0,12.64,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,3 se- 1,Bolzano,2020-08-23,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
867,12.65,-3.1,12.65,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,1 ba- 4,Lignano Sabbiadoro,2006-09-26,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
863,12.67,+1.3,12.67,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,1 se- 5,Bologna,2015-05-16,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
863,12.67,+1.8,12.67,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,6 se- 2,Padova,2021-05-23,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
861,12.68,+1.4,12.68,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,7 sf- 2,Grosseto,2020-09-18,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
857,11.1,,11.10,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,1 fi- 1,Padova,2012-05-17,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
856,12.71,-0.6,12.71,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,1 se- 2,Codroipo,2015-06-02,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
854,11.11,-0.7,11.11,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,2 se- 1,Vicenza,2018-05-08,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
854,12.72,-0.7,12.72,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,6 se- 2,Rovigo,2015-06-06,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
854,12.72,+1.2,12.72,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,1 se- 1,Trento,2014-09-09,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
850,12.74,+0.2,12.74,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,2 se- 1,Trieste,2015-05-31,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
848,12.75,-0.2,12.75,e,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,3 fi- 1,Feltre,2022-06-25,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
845,12.77,-1.9,12.77,e,DALLO Francesca,1990,CF,ANA ATL.FELTRE,2 sf- 1,Lignano Sabbiadoro,2005-09-27,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
845,12.77,+0.4,12.77,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,3 se- 3,Conegliano,2015-06-24,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
845,11.14,+0.1,11.14,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,2 se- 1,Bolzano,2018-06-09,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
841,12.79,-0.1,12.79,e,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,3 se- 4,Modena,2022-04-25,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
837,12.81,-0.6,12.81,e,DALLO Francesca,1990,CF,ANA ATL.FELTRE,4 fi- 1,Lignano Sabbiadoro,2005-09-28,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
835,12.82,+0.4,12.82,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,5 se- 1,Udine,2020-08-08,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
834,11.18,+0.9,11.18,e,ROLDO Demis,1985,SM,ANA ATL.FELTRE,3 fi- 1,Ponzano Veneto,2017-06-01,https://www.fidal.it/atleta/ROLDO-Demis/eKmRlJKhcGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
834,12.83,-1.7,12.83,e,DALLO Francesca,1990,CF,ANA ATL.FELTRE,1 ba- 7,Lignano Sabbiadoro,2005-09-26,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
830,12.85,-0.6,12.85,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,4 se- 1,Abano Terme,2020-07-31,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
828,12.86,+0.3,12.86,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,2 ba- 1,Venezia,2021-05-29,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
828,11.2,+0.0,11.20,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,1 ba- 1,Feltre,2012-06-21,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
828,11.2,+0.4,11.20,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,4 se- 1,Merano,2018-07-21,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
826,12.87,+0.3,12.87,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,2 ba- 5,Bergamo,2021-07-03,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
825,11.21,-0.8,11.21,e,SIRAGNA Lorenzo,2001,JM,ANA ATL.FELTRE,3 fi- 1,Mestre,2020-09-05,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
825,12.88,-1.1,12.88,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,6 se- 1,Feltre,2021-06-26,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
825,11.21,+0.3,11.21,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,3 fi- 1,Feltre,2012-06-21,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
823,12.89,-1.7,12.89,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,1 se- 1,Vicenza,2021-05-09,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
820,11.23,-0.8,11.23,e,ZIVOJINOVIC Milan,2001,JM,ANA ATL.FELTRE,5 fi- 1,Mestre,2020-09-05,https://www.fidal.it/atleta/ZIVOJINOVIC-Milan/eK6Rkpqja2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
819,12.91,-1.4,12.91,e,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,1 ba- 2,Feltre,2022-06-25,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
817,12.92,+1.3,12.92,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 fi- 2,Rosa',2019-09-07,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
816,12.93,+0.5,12.93,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 2,San Giovanni Lupatoto,2019-04-14,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
814,11.25,+0.0,11.0,m,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,4 se- 1,Belluno,2006-06-21,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
814,11.25,,11.0,m,TIREL Enrico,1993,JM,ANA ATL.FELTRE,1 se- 1,Feltre,2012-08-23,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
812,12.95,-1.5,12.95,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,2 se- 3,Feltre,2021-06-26,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
811,11.26,+0.3,11.26,e,SIRAGNA Lorenzo,2001,JM,ANA ATL.FELTRE,2 ba- 2,Mestre,2020-09-05,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
807,12.98,+0.5,12.98,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,2 fi- 1,Rossano Veneto,2021-09-05,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
807,12.98,-0.4,12.98,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,3 se- 2,Palmanova,2015-05-01,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
805,11.28,+0.4,11.28,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,2 fi- 1,Bassano Del Grappa,2012-09-15,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
805,11.28,+0.6,11.28,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,1 se- 1,Vicenza,2012-05-26,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
805,11.28,+2.4,11.28,e,ZABOT Alex,1998,JM,ANA ATL.FELTRE,1 se- 6,Agordo,2016-05-21,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
803,13.0,+0.6,13.00,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 ba- 2,Rosa',2019-09-07,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
803,11.29,+1.7,11.29,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,4 ba- 2,Rieti,2014-06-20,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
801,13.01,-4.3,13.01,e,DALLO Francesca,1990,AF,ANA ATL.FELTRE,3 ba- 5,Pergine,2007-07-07,https://www.fidal.it/atleta/DALLO-Francesca/eKiRlZSfamQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
800,11.3,+0.6,11.30,e,ZIVOJINOVIC Milan,2001,JM,ANA ATL.FELTRE,2 ba- 1,Mestre,2020-09-05,https://www.fidal.it/atleta/ZIVOJINOVIC-Milan/eK6Rkpqja2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
800,11.3,-1.1,11.30,e,SIRAGNA Lorenzo,2001,JM,ANA ATL.FELTRE,2 se- 1,Padova,2019-04-25,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
800,11.3,+1.1,11.30,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,3 se- 1,Vicenza,2012-04-15,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
797,11.31,+1.8,11.31,e,ROLDO Demis,1985,SM,ANA ATL.FELTRE,1 se- 6,San Biagio Di Callalta,2017-05-20,https://www.fidal.it/atleta/ROLDO-Demis/eKmRlJKhcGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
796,13.04,-1.6,13.04,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 4,San Biagio Di Callalta,2019-05-11,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
794,13.05,+1.0,13.05,e,DALLA SANTA Angela,1999,JF,ANA ATL.FELTRE,1 se- 1,Bussolengo,2018-05-26,https://www.fidal.it/atleta/DALLA-SANTA-Angela/eKmRlJifcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
794,11.32,-1.3,11.32,e,ROLDO Demis,1985,SM,ANA ATL.FELTRE,2 ba- 1,Ponzano Veneto,2017-06-01,https://www.fidal.it/atleta/ROLDO-Demis/eKmRlJKhcGw%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
794,11.32,+0.3,11.32,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,3 se- 1,Rossano Veneto,2012-09-02,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
794,13.05,,12.8,m,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,1 se- 2,Belluno,2014-08-21,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
792,13.06,+1.1,13.06,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,1 ba- 2,Rossano Veneto,2021-09-05,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
792,13.06,-0.5,13.06,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,2 su- 1,Verona,2021-09-11,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,11.33,+0.5,11.33,e,ZIVOJINOVIC Milan,2001,PM,ANA ATL.FELTRE,1 ba- 8,Venezia,2021-05-29,https://www.fidal.it/atleta/ZIVOJINOVIC-Milan/eK6Rkpqja2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,11.33,+0.6,11.33,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,2 se- 2,Bolzano,2018-06-09,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,11.33,+0.2,11.33,e,ZIVOJINOVIC Milan,2001,PM,ANA ATL.FELTRE,3 se- 3,Trento,2021-05-01,https://www.fidal.it/atleta/ZIVOJINOVIC-Milan/eK6Rkpqja2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,11.33,-1.3,11.33,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,1 ba- 2,Feltre,2018-08-31,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,13.07,-0.7,13.07,e,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,4 se- 1,San Biagio Di Callalta,2022-07-02,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,13.07,-1.9,13.07,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,2 se- 2,Cles,2021-09-25,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
791,13.07,+0.6,13.07,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,3 ba- 1,Verona,2021-09-11,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
787,13.09,+0.2,13.09,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,2 fi- 2,Verona,2021-09-11,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
786,11.35,,11.1,m,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,1 se- 1,Puos Alpago,2007-04-14,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
786,11.35,+0.8,11.35,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,1 se- 2,Bolzano,2017-05-24,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
785,13.1,-2.1,13.10,e,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,4 se- 3,Padova,2022-05-01,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
783,13.11,+1.7,13.11,e,BARP Anna asia,2004,JF,ANA ATL.FELTRE,6 se- 5,Modena,2022-04-25,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
782,13.12,-1.9,13.12,e,SCOPEL Gioia,2002,AF,ANA ATL.FELTRE,1 se- 4,Padova,2019-04-25,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
780,11.37,+0.6,11.37,e,MANISCALCHI Stefano,1990,PM,ANA ATL.FELTRE,5 fi- 1,Feltre,2010-05-26,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
780,11.37,-0.1,11.37,e,SIRAGNA Lorenzo,2001,PM,ANA ATL.FELTRE,1 ba- 7,Venezia,2021-05-29,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
780,11.37,+1.1,11.37,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,5 fi- 1,Bassano Del Grappa,2013-09-21,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
777,11.38,+0.0,11.38,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,2 ba- 6,Pergine Valsugana,2012-07-21,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
776,13.15,-1.1,13.15,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,5 se- 1,Mestre,2020-07-19,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
776,13.15,+0.0,12.9,m,DAL PONT Rossella,1988,JF,ANA ATL.FELTRE,3 se- 2,Belluno,2006-06-21,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
775,11.39,+0.5,11.39,e,ZIVOJINOVIC Milan,2001,JM,ANA ATL.FELTRE,5 se- 1,Bolzano,2020-08-23,https://www.fidal.it/atleta/ZIVOJINOVIC-Milan/eK6Rkpqja2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
775,11.39,+0.3,11.39,e,SIRAGNA Lorenzo,2001,PM,ANA ATL.FELTRE,5 se- 1,Trento,2021-05-01,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
