prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
12.58,,12.58,0,DA PRATO Debora,1992,CF,A. ATL. CAMAIORE,2 qu- 3,Lignano Sabbiadoro,2007-09-25,https://www.fidal.it/atleta/DA-PRATO-Debora/faiRm5egcGg%3D,https://www.fidal.it/societa/A--ATL--CAMAIORE/LU106
12.57,,12.57,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,3 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
12.54,,12.54,0,BOARO Elisa,1992,CF,LIBERTAS FRIUL PALMANOVA,1 se- 1,Udine,2007-08-31,https://www.fidal.it/atleta/BOARO-Elisa/eayRkpuhbWk%3D,https://www.fidal.it/societa/LIBERTAS-FRIUL-PALMANOVA/UD018
12.52,,12.52,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,1 su- 1,Brescia,2007-09-15,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
12.5,,12.50,0,VITA Carolina,1992,CF,ATLETICA MASSA CARRARA,1 se- 1,Livorno,2007-04-14,https://www.fidal.it/atleta/VITA-Carolina/faiSkpehcGY%3D,https://www.fidal.it/societa/ATLETICA-MASSA-CARRARA/MS064
12.46,,12.46,0,DA PRATO Debora,1992,CF,A. ATL. CAMAIORE,1 se- 1,Grosseto,2007-05-16,https://www.fidal.it/atleta/DA-PRATO-Debora/faiRm5egcGg%3D,https://www.fidal.it/societa/A--ATL--CAMAIORE/LU106
12.41,,12.41,0,CENTOFANTI Chiara,1993,CF,A.S.D.FALCO AZZURRO-CARICHIETI,4 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/CENTOFANTI-Chiara/gaiRk5eoaGo%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
12.39,,12.39,0,TASCA Chiara,1992,CF,ISOLA MILANO,1 su- 1,Bergamo,2007-09-30,https://www.fidal.it/atleta/TASCA-Chiara/dq2Rk5Oka2s%3D,https://www.fidal.it/societa/ISOLA-MILANO/MI213
12.36,,12.36,0,DA PRATO Debora,1992,CF,A. ATL. CAMAIORE,1 su- 1,Pistoia,2007-09-23,https://www.fidal.it/atleta/DA-PRATO-Debora/faiRm5egcGg%3D,https://www.fidal.it/societa/A--ATL--CAMAIORE/LU106
12.35,,12.35,0,CENTOFANTI Chiara,1993,CF,A.S.D.FALCO AZZURRO-CARICHIETI,1 se- 1,Giulianova,2007-07-18,https://www.fidal.it/atleta/CENTOFANTI-Chiara/gaiRk5eoaGo%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
12.33,,12.33,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,3 su- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
12.33,,12.33,0,VITA Carolina,1992,CF,ATLETICA MASSA CARRARA,2 su- 1,Livorno,2007-06-24,https://www.fidal.it/atleta/VITA-Carolina/faiSkpehcGY%3D,https://www.fidal.it/societa/ATLETICA-MASSA-CARRARA/MS064
12.33,,12.33,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Modena,2007-10-21,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
12.25,,12.25,0,DA PRATO Debora,1992,CF,A. ATL. CAMAIORE,2 su- 1,Massa,2007-09-16,https://www.fidal.it/atleta/DA-PRATO-Debora/faiRm5egcGg%3D,https://www.fidal.it/societa/A--ATL--CAMAIORE/LU106
12.25,,12.25,0,STEVANATO Francesca,1992,CF,ATL.AUDACE NOALE,5 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/STEVANATO-Francesca/eK2RkpSgbGM%3D,https://www.fidal.it/societa/ATL-AUDACE-NOALE/VE464
12.23,,12.23,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,2 su- 1,Bergamo,2007-09-30,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
12.19,,12.19,0,TASCA Chiara,1992,CF,ISOLA MILANO,6 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/TASCA-Chiara/dq2Rk5Oka2s%3D,https://www.fidal.it/societa/ISOLA-MILANO/MI213
12.13,,12.13,0,DA PRATO Debora,1992,CF,A. ATL. CAMAIORE,2 fi- 1,Lignano Sabbiadoro,2007-09-26,https://www.fidal.it/atleta/DA-PRATO-Debora/faiRm5egcGg%3D,https://www.fidal.it/societa/A--ATL--CAMAIORE/LU106
12.11,,12.11,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,1 se- 1,San Giovanni In Marignano,2007-05-19,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
12.09,,12.09,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,1 su- 1,Chiari,2007-06-21,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
12.02,,12.02,0,DA PRATO Debora,1992,CF,A. ATL. CAMAIORE,1 su- 1,Livorno,2007-07-21,https://www.fidal.it/atleta/DA-PRATO-Debora/faiRm5egcGg%3D,https://www.fidal.it/societa/A--ATL--CAMAIORE/LU106
11.97,,11.97,0,STEVANATO Francesca,1992,CF,ATL.AUDACE NOALE,1 su- 1,Noale,2007-09-15,https://www.fidal.it/atleta/STEVANATO-Francesca/eK2RkpSgbGM%3D,https://www.fidal.it/societa/ATL-AUDACE-NOALE/VE464
11.96,,11.96,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Sarzana,2007-07-01,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.96,,11.96,0,CENTOFANTI Chiara,1993,CF,A.S.D.FALCO AZZURRO-CARICHIETI,1 su- 1,Lanciano,2007-09-21,https://www.fidal.it/atleta/CENTOFANTI-Chiara/gaiRk5eoaGo%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
11.86,,11.86,0,TASCA Chiara,1992,CF,ISOLA MILANO,1 su- 1,Alessandria,2007-05-01,https://www.fidal.it/atleta/TASCA-Chiara/dq2Rk5Oka2s%3D,https://www.fidal.it/societa/ISOLA-MILANO/MI213
11.84,,11.84,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Reggiolo,2007-09-22,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.83,,11.83,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Comacchio,2007-04-14,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.83,,11.83,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Bologna,2007-06-03,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.82,,11.82,0,CENTOFANTI Chiara,1993,CF,A.S.D.FALCO AZZURRO-CARICHIETI,1 fi- 1,Padova,2007-07-05,https://www.fidal.it/atleta/CENTOFANTI-Chiara/gaiRk5eoaGo%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
11.8,,11.80,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,2 su- 1,Modena,2007-10-21,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.77,,11.77,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,4 su- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.77,,11.77,0,CENTOFANTI Chiara,1993,CF,A.S.D.FALCO AZZURRO-CARICHIETI,1 se- 1,Teramo,2007-08-25,https://www.fidal.it/atleta/CENTOFANTI-Chiara/gaiRk5eoaGo%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
11.75,,11.75,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 se- 1,Bologna,2007-04-25,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.75,,11.75,0,STEVANATO Francesca,1992,CF,ATL.AUDACE NOALE,1 su- 1,Mogliano Veneto,2007-09-29,https://www.fidal.it/atleta/STEVANATO-Francesca/eK2RkpSgbGM%3D,https://www.fidal.it/societa/ATL-AUDACE-NOALE/VE464
11.73,,11.73,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,2 su- 1,Reggiolo,2007-09-22,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.72,,11.72,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,1 su- 1,Castelcovati,2007-06-03,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
11.7,,11.70,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,2 se- 1,Bologna,2007-04-25,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.68,,11.68,0,TASCA Chiara,1992,CF,ISOLA MILANO,1 se- 1,Concorezzo,2007-04-14,https://www.fidal.it/atleta/TASCA-Chiara/dq2Rk5Oka2s%3D,https://www.fidal.it/societa/ISOLA-MILANO/MI213
11.68,,11.68,0,CENTOFANTI Chiara,1993,CF,A.S.D.FALCO AZZURRO-CARICHIETI,4 se- 1,Orvieto,2007-06-24,https://www.fidal.it/atleta/CENTOFANTI-Chiara/gaiRk5eoaGo%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
11.65,,11.65,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Imola,2007-04-29,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.65,,11.65,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 se- 1,Abano Terme,2007-06-22,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.64,,11.64,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 se- 1,Sasso Marconi,2007-05-13,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.6,,11.60,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Marina Di Ravenna,2007-04-08,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.56,,11.56,0,CENTOFANTI Chiara,1993,CF,A.S.D.FALCO AZZURRO-CARICHIETI,1 se- 1,Sulmona,2007-05-05,https://www.fidal.it/atleta/CENTOFANTI-Chiara/gaiRk5eoaGo%3D,https://www.fidal.it/societa/A-S-D-FALCO-AZZURRO-CARICHIETI/CH136
11.52,,11.52,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,2 su- 1,Marina Di Ravenna,2007-04-08,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.48,,11.48,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,5 su- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
11.46,,11.46,0,NADALINI Beatrice,1992,CF,A.S. FRANCESCO FRANCIA,1 su- 1,Carpi,2007-09-16,https://www.fidal.it/atleta/NADALINI-Beatrice/eqiRlZeoaGg%3D,https://www.fidal.it/societa/A-S--FRANCESCO-FRANCIA/BO015
11.41,,11.41,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,2 su- 1,Alessandria,2007-05-01,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
11.41,,11.41,0,STEVANATO Francesca,1992,CF,ATL.AUDACE NOALE,1 su- 1,Mira,2007-08-22,https://www.fidal.it/atleta/STEVANATO-Francesca/eK2RkpSgbGM%3D,https://www.fidal.it/societa/ATL-AUDACE-NOALE/VE464
11.39,,11.39,0,DI GIROLAMO Serena,1992,CF,GSD ATL.CHIETI M.DE VINCENTIIS,2 se- 1,Giulianova,2007-07-18,https://www.fidal.it/atleta/DI-GIROLAMO-Serena/gaiRk5ina2Q%3D,https://www.fidal.it/societa/GSD-ATL-CHIETI-M-DE-VINCENTIIS/CH150
11.36,,11.36,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,2 fi- 1,Padova,2007-07-05,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.33,,11.33,0,STEVANATO Francesca,1992,CF,ATL.AUDACE NOALE,1 su- 1,Vedelago,2007-09-22,https://www.fidal.it/atleta/STEVANATO-Francesca/eK2RkpSgbGM%3D,https://www.fidal.it/societa/ATL-AUDACE-NOALE/VE464
11.32,,11.32,0,D'URZO Valentina,1992,CF,A.S.D.  ATL. MARANO,1 fi- 1,Benevento,2007-04-01,https://www.fidal.it/atleta/D-URZO-Valentina/gKiRlZqnbGY%3D,https://www.fidal.it/societa/A-S-D--ATL--MARANO/NA019
11.32,,11.32,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,1 su- 1,Bellaria,2007-09-01,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.31,,11.31,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,1 su- 1,Chiari,2007-04-22,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
11.29,,11.29,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,1 su- 1,Rimini,2007-05-30,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.25,,11.25,0,CASARIN Martina,1992,CF,TREVISATLETICA,2 su- 1,Mira,2007-08-22,https://www.fidal.it/atleta/CASARIN-Martina/eKyRkpWjcWc%3D,https://www.fidal.it/societa/TREVISATLETICA/TV354
11.25,,11.25,0,VIZZINI BISACCIA Tania,1992,CF,VENEZIA RUNNERS ATL.MURANO,2 su- 1,Noale,2007-09-15,https://www.fidal.it/atleta/VIZZINI-BISACCIA-Tania/eK2RkpKkbWM%3D,https://www.fidal.it/societa/VENEZIA-RUNNERS-ATL-MURANO/VE470
11.23,,11.23,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,1 su- 1,Bergamo,2007-03-11,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
11.23,,11.23,0,DA PRATO Debora,1992,CF,A. ATL. CAMAIORE,2 se- 1,Livorno,2007-04-14,https://www.fidal.it/atleta/DA-PRATO-Debora/faiRm5egcGg%3D,https://www.fidal.it/societa/A--ATL--CAMAIORE/LU106
11.23,,11.23,0,CAPOFERRI Natalina,1992,CF,ATL. CHIARI 1964 LIB.,1 su- 1,Brescia,2007-05-06,https://www.fidal.it/atleta/CAPOFERRI-Natalina/dqqRlpmobWo%3D,https://www.fidal.it/societa/ATL--CHIARI-1964-LIB-/BS318
11.22,,11.22,0,PARODI Mathilde,1993,CF,ATL. SPORTLIFE LA SPEZIA,7 su- 1,Ravenna,2007-10-13,https://www.fidal.it/atleta/PARODI-Mathilde/daiUlpafcWY%3D,https://www.fidal.it/societa/ATL--SPORTLIFE-LA-SPEZIA/SP573
11.21,,11.21,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,2 su- 1,Bologna,2007-06-03,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.21,,11.21,0,DI GIROLAMO Serena,1992,CF,GSD ATL.CHIETI M.DE VINCENTIIS,2 su- 1,Lanciano,2007-09-21,https://www.fidal.it/atleta/DI-GIROLAMO-Serena/gaiRk5ina2Q%3D,https://www.fidal.it/societa/GSD-ATL-CHIETI-M-DE-VINCENTIIS/CH150
11.18,,11.18,0,TASCA Chiara,1992,CF,ISOLA MILANO,1 se- 1,Sesto San Giovanni,2007-04-22,https://www.fidal.it/atleta/TASCA-Chiara/dq2Rk5Oka2s%3D,https://www.fidal.it/societa/ISOLA-MILANO/MI213
11.17,,11.17,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,1 su- 1,Ravenna,2007-06-10,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.15,,11.15,0,PORZIOLI Nicole,1993,CF,RICCIONE SESSANTADUE,2 su- 1,Comacchio,2007-04-14,https://www.fidal.it/atleta/PORZIOLI-Nicole/eqiRlZuhbmQ%3D,https://www.fidal.it/societa/RICCIONE-SESSANTADUE/RN035
11.14,,11.14,0,STEVANATO Francesca,1992,CF,ATL.AUDACE NOALE,1 su- 1,Mira,2007-08-01,https://www.fidal.it/atleta/STEVANATO-Francesca/eK2RkpSgbGM%3D,https://www.fidal.it/societa/ATL-AUDACE-NOALE/VE464
11.12,,11.12,0,CATENA Maria chiara,1992,CF,CUS URBINO,1 su- 1,Isernia,2007-09-09,https://www.fidal.it/atleta/CATENA-Maria-chiara/e6iRk5akbWg%3D,https://www.fidal.it/societa/CUS-URBINO/PU003
11.1,,11.10,0,IANIRO Ilaria,1993,CF,ALTO LAZIO A.S.D.,1 fi- 1,Viterbo,2007-09-08,https://www.fidal.it/atleta/IANIRO-Ilaria/f6iRmZmhamQ%3D,https://www.fidal.it/societa/ALTO-LAZIO-A-S-D-/VT501
11.08,,11.08,0,FUCCI Giada,1992,CF,ATL. CLUB VILLASANTA,1 se- 1,San Donato Milanese,2007-05-20,https://www.fidal.it/atleta/FUCCI-Giada/dq2Rk5WoaGU%3D,https://www.fidal.it/societa/ATL--CLUB-VILLASANTA/MI068
11.08,,11.08,0,STEVANATO Francesca,1992,CF,ATL.AUDACE NOALE,1 su- 1,Mira,2007-07-18,https://www.fidal.it/atleta/STEVANATO-Francesca/eK2RkpSgbGM%3D,https://www.fidal.it/societa/ATL-AUDACE-NOALE/VE464
11.07,,11.07,0,TASCA Chiara,1992,CF,ISOLA MILANO,1 su- 1,Aosta,2007-07-08,https://www.fidal.it/atleta/TASCA-Chiara/dq2Rk5Oka2s%3D,https://www.fidal.it/societa/ISOLA-MILANO/MI213
11.03,,11.03,0,PETRANGELI Lucia,1992,CF,ATL. STUDENTESCA CA.RI.RI,1 su- 1,Rietii,2007-02-18,https://www.fidal.it/atleta/PETRANGELI-Lucia/f6iRmJqmaGg%3D,https://www.fidal.it/societa/ATL--STUDENTESCA-CA-RI-RI/RI223
10.97,,10.97,0,DI GIROLAMO Serena,1992,CF,GSD ATL.CHIETI M.DE VINCENTIIS,1 su- 1,Isernia,2007-09-02,https://www.fidal.it/atleta/DI-GIROLAMO-Serena/gaiRk5ina2Q%3D,https://www.fidal.it/societa/GSD-ATL-CHIETI-M-DE-VINCENTIIS/CH150
10.95,,10.95,0,CATENA Maria chiara,1992,CF,CUS URBINO,6 su- 1,Fidenza,2007-06-17,https://www.fidal.it/atleta/CATENA-Maria-chiara/e6iRk5akbWg%3D,https://www.fidal.it/societa/CUS-URBINO/PU003
10.95,,10.95,0,VIZZINI BISACCIA Tania,1992,CF,VENEZIA RUNNERS ATL.MURANO,2 su- 1,Mogliano Veneto,2007-09-29,https://www.fidal.it/atleta/VIZZINI-BISACCIA-Tania/eK2RkpKkbWM%3D,https://www.fidal.it/societa/VENEZIA-RUNNERS-ATL-MURANO/VE470
10.94,,10.94,0,VIZZINI BISACCIA Tania,1992,CF,VENEZIA RUNNERS ATL.MURANO,1 su- 1,Marcon,2007-04-14,https://www.fidal.it/atleta/VIZZINI-BISACCIA-Tania/eK2RkpKkbWM%3D,https://www.fidal.it/societa/VENEZIA-RUNNERS-ATL-MURANO/VE470
